Id,survive,fruit-shape,fruit-surface,fruit-color,bruises,fruit-odor,seed-spacing,seed-size,seed-color,stem-shape,stem-root,stem-surface-above-peel,stem-surface-below-peel,stem-color-above-peel,stem-color-below-peel,peel-quality,peel-type,spores,population,habitat
1467,0,,0,,1,,,,,1,,2,,3,3,,,,,
1468,0,5,3,9,1,0,0,0,5,0,4,2,3,7,7,1,4,3,5,4
1469,0,,2,,1,,,,,0,,2,,7,7,,,,,
1470,1,5,0,9,0,2,0,0,2,0,1,1,1,4,4,1,2,1,5,1
1471,0,,0,,1,,,,,1,,2,,7,7,,,,,
1472,1,2,0,3,0,2,0,0,2,0,1,1,1,6,4,1,2,1,4,1
1473,0,5,3,4,1,5,0,0,5,1,1,2,2,3,7,1,4,3,4,0
1474,0,2,0,3,1,5,0,0,10,1,1,2,2,3,6,1,4,2,5,0
1475,0,5,3,3,1,5,0,0,9,1,1,2,2,3,7,1,4,3,5,0
1476,1,,2,,0,,,,,0,,2,,7,7,,,,,
1477,1,0,3,8,1,5,0,0,10,0,1,2,2,7,7,2,4,5,4,3
1478,1,2,2,0,1,5,0,0,10,0,1,2,2,7,7,2,4,5,4,1
1479,0,5,2,8,0,5,1,0,5,1,3,2,0,7,7,1,0,3,0,1
1480,0,5,2,8,1,0,0,0,10,0,2,2,2,7,7,1,4,3,3,1
1481,1,,3,,0,,,,,1,,2,,6,6,,,,,
1482,0,2,3,9,1,0,0,0,10,0,4,2,3,7,7,1,4,2,5,4
1483,0,,0,,1,,,,,1,,2,,6,7,,,,,
1484,1,5,0,5,0,1,0,1,2,0,1,2,2,7,7,1,4,3,4,0
1485,0,2,3,3,1,5,0,0,5,1,1,2,2,3,6,1,4,3,4,0
1486,0,5,3,8,1,3,0,0,2,0,2,2,2,7,7,1,4,3,3,1
1487,0,5,3,9,1,0,0,0,10,0,4,2,3,7,7,1,4,3,5,1
1488,0,5,3,9,1,0,0,0,10,0,2,2,2,7,7,1,4,3,2,3
1489,1,5,3,8,1,6,0,1,7,0,3,2,2,7,7,1,4,3,3,1
1490,1,2,3,9,0,2,0,0,3,0,1,1,1,0,6,1,2,1,5,4
1491,0,,3,,1,,,,,1,,2,,6,7,,,,,
1492,1,2,0,3,0,2,0,0,2,0,1,1,1,0,0,1,2,1,4,1
1493,0,2,3,4,1,5,0,0,10,1,1,2,2,7,7,1,4,2,5,0
1494,0,0,2,8,1,3,0,0,5,0,2,2,2,7,7,1,4,2,3,1
1495,0,5,2,8,1,3,1,1,10,1,1,2,2,7,7,1,4,6,4,0
1496,1,,3,,0,,,,,0,,1,,0,6,,,,,
1497,1,2,3,9,0,2,0,0,2,0,1,1,1,6,6,1,2,1,4,1
1498,0,5,0,8,0,5,1,0,7,1,3,2,2,7,7,1,0,2,3,1
1499,0,5,0,4,1,5,0,0,5,1,1,2,2,3,3,1,4,3,5,0
1500,1,5,0,9,0,2,0,0,7,0,1,1,1,4,6,1,2,1,4,1
1501,1,5,0,5,0,1,0,1,7,0,1,2,2,7,7,1,4,3,3,0
1502,0,,0,,1,,,,,1,,2,,6,7,,,,,
1503,0,2,3,3,1,5,0,0,10,1,1,2,2,7,6,1,4,2,5,0
1504,0,2,3,4,1,5,0,0,10,1,1,2,2,7,7,1,4,3,5,0
1505,0,,2,,0,,,,,1,,0,,7,7,,,,,
1506,1,,0,,0,,,,,0,,1,,6,4,,,,,
1507,1,5,0,9,0,2,0,0,3,0,1,1,1,6,0,1,2,1,5,1
1508,1,5,2,4,1,6,0,1,5,0,3,2,2,7,7,1,4,2,3,1
1509,0,2,0,3,1,5,0,0,10,1,1,2,2,3,3,1,4,2,5,0
1510,0,2,3,4,1,3,0,0,7,0,4,2,3,7,7,1,4,2,3,1
1511,0,,0,,0,,,,,1,,2,,7,7,,,,,
1512,0,2,0,3,1,5,0,0,5,1,1,2,2,6,6,1,4,2,5,0
1513,1,5,3,9,0,2,0,0,3,0,1,1,1,4,0,1,2,1,4,4
1514,1,2,3,4,1,6,0,1,7,0,3,2,2,7,7,1,4,3,3,5
1515,1,2,0,3,0,2,0,0,3,0,1,1,1,0,4,1,2,1,5,4
1516,1,2,0,3,0,2,0,0,3,0,1,1,1,0,4,1,2,1,4,0
1517,1,5,3,3,0,2,0,0,7,0,1,1,1,4,0,1,2,1,5,1
1518,0,5,3,4,1,5,0,0,7,1,1,2,2,6,6,1,4,2,5,0
1519,0,4,0,3,0,5,0,1,7,0,3,2,2,7,7,1,4,2,4,5
1520,0,,0,,0,,,,,1,,0,,7,7,,,,,
1521,0,0,3,9,1,3,0,0,10,0,2,2,2,7,7,1,4,2,2,3
1522,1,5,0,9,0,2,0,0,2,0,1,1,1,4,6,1,2,1,4,1
1523,1,2,3,4,1,6,0,1,4,0,3,2,2,7,7,1,4,2,4,5
1524,0,2,0,4,0,5,1,0,7,1,3,2,2,7,7,1,0,2,0,1
1525,0,5,0,3,0,5,1,0,5,1,3,0,2,7,7,1,0,3,3,1
1526,1,,0,,0,,,,,0,,1,,4,6,,,,,
1527,1,2,0,3,0,2,0,0,2,0,1,1,1,4,6,1,2,1,4,4
1528,1,2,2,8,1,6,0,1,10,0,3,2,2,7,7,1,4,3,3,1
1529,0,5,0,4,0,5,1,0,4,1,3,2,0,7,7,1,0,2,3,1
1530,0,2,2,0,1,5,0,0,1,0,0,2,2,7,7,2,0,7,1,6
1531,0,5,0,2,1,5,0,0,7,1,1,2,2,3,7,1,4,3,4,0
1532,0,,3,,1,,,,,1,,2,,6,6,,,,,
1533,1,5,0,9,0,2,0,0,7,0,1,1,1,6,4,1,2,1,5,0
1534,0,5,3,8,1,3,0,0,5,0,2,2,2,7,7,1,4,3,2,3
1535,0,5,0,4,1,5,0,0,7,1,1,2,2,6,7,1,4,3,4,0
1536,0,,2,,0,,,,,1,,0,,7,7,,,,,
1537,1,5,3,4,0,8,0,1,0,1,0,1,1,7,7,1,0,7,4,2
1538,0,,0,,1,,,,,1,,2,,7,7,,,,,
1539,0,2,0,9,1,3,1,1,7,1,1,2,2,7,7,1,4,3,4,0
1540,0,5,0,4,1,5,0,0,7,1,1,2,2,7,6,1,4,3,5,0
1541,1,2,3,3,0,2,0,0,7,0,1,1,1,4,6,1,2,1,5,4
1542,0,2,0,3,1,5,0,0,5,1,1,2,2,3,6,1,4,3,5,0
1543,1,5,0,5,0,1,0,1,7,0,1,2,2,7,7,1,4,3,4,0
1544,1,5,3,8,1,6,0,1,7,0,3,2,2,7,7,1,4,2,4,1
1545,0,0,3,8,1,0,0,0,2,0,2,2,2,7,7,1,4,3,2,1
1546,0,2,0,4,0,5,1,0,7,1,3,2,2,7,7,1,0,3,3,1
1547,0,5,0,4,0,5,1,0,4,1,3,2,2,7,7,1,0,2,3,1
1548,1,,0,,0,,,,,0,,1,,7,4,,,,,
1549,0,5,0,2,1,5,0,0,5,1,1,2,2,7,7,1,4,2,4,0
1550,0,,3,,1,,,,,1,,2,,6,3,,,,,
1551,0,5,3,9,1,0,0,0,4,0,2,2,2,7,7,1,4,2,2,1
1552,1,2,0,3,0,2,0,0,7,0,1,1,1,6,0,1,2,1,4,4
1553,1,2,3,0,1,5,0,0,10,0,1,2,2,7,7,2,4,5,4,1
1554,1,5,3,3,0,2,0,0,2,0,1,1,1,4,6,1,2,1,5,0
1555,0,5,3,8,1,0,0,0,4,0,2,2,2,7,7,1,4,2,3,3
1556,0,5,3,2,1,5,0,0,5,1,1,2,2,6,7,1,4,3,4,0
1557,1,2,0,9,0,2,0,0,2,0,1,1,1,0,4,1,2,1,5,0
1558,1,5,3,4,0,7,0,1,0,1,0,1,1,7,6,1,0,7,4,0
1559,1,,0,,0,,,,,0,,2,,7,7,,,,,
1560,0,2,0,2,1,5,0,0,10,1,1,2,2,3,6,1,4,2,5,0
1561,0,5,0,3,0,5,0,1,5,0,3,2,2,7,7,1,4,2,4,5
1562,1,0,3,8,1,5,0,0,8,0,1,2,2,7,7,2,4,5,4,3
1563,1,5,3,9,0,2,0,0,3,0,1,1,1,0,4,1,2,1,5,0
1564,0,5,0,4,1,5,0,0,5,1,1,2,2,7,6,1,4,3,5,0
1565,1,2,2,3,1,2,0,0,7,1,1,2,2,7,7,1,4,1,3,5
1566,0,0,3,9,1,3,0,0,10,0,2,2,2,7,7,1,4,3,3,1
1567,1,5,0,3,0,1,0,1,7,0,1,2,2,7,7,1,4,2,3,0
1568,1,5,0,3,0,2,0,0,7,0,1,1,1,6,4,1,2,1,5,4
1569,0,2,3,4,1,5,0,0,7,1,1,2,2,3,7,1,4,3,4,0
1570,0,,3,,0,,,,,0,,2,,7,7,,,,,
1571,1,5,0,8,0,1,0,1,5,0,1,2,2,7,7,1,4,3,4,0
1572,1,5,3,9,0,2,0,0,7,0,1,1,1,4,6,1,2,1,4,1
1573,0,,3,,1,,,,,0,,2,,7,7,,,,,
1574,1,5,0,9,0,2,0,0,3,0,1,1,1,6,6,1,2,1,5,4
1575,0,,0,,0,,,,,1,,2,,7,7,,,,,
1576,0,,3,,1,,,,,0,,2,,7,7,,,,,
1577,1,5,3,9,0,2,0,0,7,0,1,1,1,0,6,1,2,1,5,1
1578,0,5,2,3,0,5,1,0,3,1,3,2,2,7,7,1,0,3,0,1
1579,1,5,3,9,0,2,0,0,7,0,1,1,1,4,4,1,2,1,4,0
1580,0,5,0,4,1,5,0,0,7,1,1,2,2,6,7,1,4,3,5,0
1581,0,2,3,4,1,5,0,0,9,1,1,2,2,6,6,1,4,3,4,0
1582,0,5,3,9,1,0,0,0,7,0,4,2,3,7,7,1,4,2,5,1
1583,0,,3,,1,,,,,1,,2,,7,6,,,,,
1584,0,5,3,9,1,0,0,0,2,0,2,2,2,7,7,1,4,3,3,1
1585,1,5,3,2,0,8,0,1,0,1,0,1,2,6,7,1,0,7,4,2
1586,1,2,2,4,1,6,0,1,10,0,3,2,2,7,7,1,4,3,4,5
1587,1,5,3,4,0,7,0,1,0,1,0,1,2,7,6,1,0,7,4,4
1588,1,5,3,3,0,2,0,0,7,0,1,1,1,6,6,1,2,1,5,4
1589,0,5,3,9,1,3,0,0,4,0,2,2,2,7,7,1,4,3,3,1
1590,1,2,2,3,1,2,0,0,10,1,1,0,0,7,7,1,4,1,4,1
1591,0,,2,,0,,,,,1,,2,,7,7,,,,,
1592,0,2,0,2,1,5,0,0,9,1,1,2,2,3,7,1,4,2,4,0
1593,1,5,3,4,1,6,0,1,10,0,3,2,2,7,7,1,4,2,4,1
1594,1,,3,,1,,,,,0,,2,,7,7,,,,,
1595,1,,0,,0,,,,,0,,1,,0,4,,,,,
1596,1,2,2,4,1,6,0,1,4,0,3,2,2,7,7,1,4,3,4,5
1597,1,2,0,9,0,2,0,0,3,0,1,1,1,0,6,1,2,1,4,4
1598,0,,0,,1,,,,,1,,2,,7,7,,,,,
1599,0,2,0,3,1,5,0,0,9,1,1,2,2,3,3,1,4,3,5,0
1600,1,2,3,9,0,2,0,0,2,0,1,1,1,0,0,1,2,1,5,0
1601,0,5,0,2,1,5,0,0,7,1,1,2,2,3,6,1,4,3,4,0
1602,0,4,0,3,0,5,0,1,7,0,3,2,2,7,7,1,4,3,4,5
1603,1,5,0,3,0,2,0,0,3,0,1,1,1,6,4,1,2,1,4,1
1604,0,2,0,3,1,5,0,0,7,1,1,2,2,3,6,1,4,3,5,0
1605,0,,3,,1,,,,,1,,2,,6,7,,,,,
1606,0,,3,,1,,,,,0,,2,,7,2,,,,,
1607,1,,2,,0,,,,,0,,2,,7,7,,,,,
1608,0,5,2,3,0,5,1,0,4,1,3,2,0,7,7,1,0,2,3,1
1609,1,,2,,1,,,,,1,,0,,7,7,,,,,
1610,0,,3,,1,,,,,0,,2,,7,7,,,,,
1611,1,,0,,0,,,,,0,,1,,4,6,,,,,
1612,0,,0,,1,,,,,1,,2,,6,6,,,,,
1613,1,,0,,0,,,,,0,,1,,0,4,,,,,
1614,1,5,3,4,0,8,0,1,0,1,0,2,2,6,6,1,0,7,4,4
1615,0,5,2,8,1,0,0,0,2,0,2,2,2,7,7,1,4,3,3,3
1616,0,5,3,8,1,3,0,0,2,0,2,2,2,7,7,1,4,2,2,1
1617,0,3,3,0,1,5,0,0,10,0,0,2,2,7,2,2,0,7,1,6
1618,0,2,3,3,1,5,0,0,10,1,1,2,2,3,7,1,4,3,5,0
1619,0,,3,,1,,,,,0,,2,,7,7,,,,,
1620,0,5,0,3,1,5,0,0,9,1,1,2,2,3,7,1,4,2,4,0
1621,1,2,2,0,1,2,0,0,7,1,1,0,0,7,7,1,4,1,4,1
1622,0,5,2,8,0,5,1,0,5,1,3,2,2,7,7,1,0,2,0,1
1623,0,2,0,4,1,5,0,0,10,1,1,2,2,3,3,1,4,3,5,0
1624,1,,3,,0,,,,,0,,1,,0,4,,,,,
1625,1,2,3,9,0,2,0,0,3,0,1,1,1,0,0,1,2,1,4,0
1626,0,2,0,4,0,5,1,0,7,1,3,2,0,7,7,1,0,2,3,1
1627,0,2,3,4,1,5,0,0,9,1,1,2,2,3,7,1,4,2,5,0
1628,1,,0,,0,,,,,0,,1,,4,0,,,,,
1629,0,5,3,9,1,0,0,0,5,0,2,2,2,7,7,1,4,3,3,1
1630,0,5,0,2,1,5,0,0,5,1,1,2,2,7,7,1,4,3,4,0
1631,0,5,0,4,1,5,0,0,9,1,1,2,2,3,3,1,4,3,5,0
1632,0,5,3,3,1,5,0,0,7,1,1,2,2,3,7,1,4,2,5,0
1633,1,5,3,9,0,2,0,0,7,0,1,1,1,6,0,1,2,1,5,4
1634,0,,0,,1,,,,,1,,2,,3,3,,,,,
1635,1,2,3,9,0,2,0,0,2,0,1,1,1,6,0,1,2,1,5,1
1636,0,5,3,0,1,5,0,0,10,0,0,2,2,7,2,2,0,7,1,6
1637,1,,3,,0,,,,,0,,1,,4,0,,,,,
1638,0,,3,,0,,,,,0,,2,,7,7,,,,,
1639,0,5,0,2,1,5,0,0,10,1,1,2,2,6,3,1,4,3,5,0
1640,1,2,3,9,0,2,0,0,2,0,1,1,1,4,6,1,2,1,4,1
1641,0,,3,,1,,,,,1,,2,,7,6,,,,,
1642,0,2,0,3,1,5,0,0,5,1,1,2,2,3,6,1,4,2,5,0
1643,0,,0,,0,,,,,1,,0,,7,7,,,,,
1644,1,5,3,3,0,2,0,0,7,0,1,1,1,6,4,1,2,1,5,4
1645,1,5,2,3,1,2,0,0,7,1,1,2,2,7,7,1,4,1,3,1
1646,1,2,0,9,0,2,0,0,7,0,1,1,1,6,4,1,2,1,4,4
1647,1,,2,,1,,,,,1,,2,,7,7,,,,,
1648,0,2,0,3,1,5,0,0,5,1,1,2,2,6,6,1,4,3,5,0
1649,0,2,0,2,1,5,0,0,10,1,1,2,2,3,7,1,4,2,5,0
1650,0,,3,,1,,,,,0,,2,,7,7,,,,,
1651,0,,3,,1,,,,,1,,2,,3,3,,,,,
1652,0,0,2,9,1,0,0,0,5,0,2,2,2,7,7,1,4,3,3,3
1653,1,3,0,9,0,5,0,1,10,0,0,1,3,7,4,1,0,7,4,0
1654,1,,2,,1,,,,,1,,2,,7,7,,,,,
1655,0,5,0,2,1,5,0,0,7,1,1,2,2,6,7,1,4,2,5,0
1656,0,,3,,1,,,,,1,,2,,6,3,,,,,
1657,0,2,3,9,1,0,0,0,7,0,4,2,3,7,7,1,4,2,5,4
1658,1,5,3,9,0,2,0,0,7,0,1,1,1,0,6,1,2,1,4,0
1659,1,,0,,0,,,,,0,,1,,6,4,,,,,
1660,1,,0,,0,,,,,0,,1,,4,4,,,,,
1661,0,,3,,1,,,,,1,,2,,3,7,,,,,
1662,1,,0,,0,,,,,0,,1,,4,6,,,,,
1663,1,5,0,9,0,2,0,0,2,0,1,1,1,0,0,1,2,1,4,1
1664,0,2,3,2,1,5,0,0,9,1,1,2,2,6,3,1,4,3,5,0
1665,1,,0,,0,,,,,0,,1,,0,6,,,,,
1666,0,0,2,9,1,0,0,0,5,0,2,2,2,7,7,1,4,2,3,3
1667,0,5,2,9,1,0,0,0,5,0,2,2,2,7,7,1,4,3,3,3
1668,0,2,2,8,0,5,1,0,3,1,3,2,2,7,7,1,0,3,3,1
1669,0,5,3,2,1,5,0,0,9,1,1,2,2,6,3,1,4,2,4,0
1670,0,,0,,1,,,,,1,,2,,3,3,,,,,
1671,0,,0,,1,,,,,1,,2,,3,6,,,,,
1672,0,2,3,4,1,5,0,0,9,1,1,2,2,3,3,1,4,3,5,0
1673,0,2,3,3,1,5,0,0,10,1,1,2,2,6,7,1,4,2,5,0
1674,1,,3,,0,,,,,0,,1,,4,6,,,,,
1675,0,,0,,1,,,,,1,,2,,3,6,,,,,
1676,0,2,3,4,1,5,0,0,5,1,1,2,2,7,3,1,4,2,4,0
1677,0,,3,,1,,,,,1,,2,,7,6,,,,,
1678,1,,3,,0,,,,,0,,1,,4,6,,,,,
1679,1,5,2,8,0,1,0,1,5,0,1,2,2,7,7,1,4,3,4,0
1680,1,2,3,9,0,2,0,0,7,0,1,1,1,0,0,1,2,1,4,0
1681,1,5,3,3,0,2,0,0,2,0,1,1,1,6,0,1,2,1,4,4
1682,1,5,3,4,1,6,0,1,7,0,3,2,2,7,7,1,4,2,3,1
1683,1,2,0,3,0,2,0,0,2,0,1,1,1,4,6,1,2,1,4,1
1684,0,2,0,4,1,5,0,0,7,1,1,2,2,6,3,1,4,3,4,0
1685,0,5,0,3,1,5,0,0,9,1,1,2,2,3,6,1,4,2,4,0
1686,0,2,0,3,1,5,0,0,10,1,1,2,2,3,3,1,4,2,4,0
1687,1,2,0,9,0,2,0,0,2,0,1,1,1,0,6,1,2,1,5,0
1688,0,2,2,4,0,5,1,0,5,1,3,2,2,7,7,1,0,2,0,1
1689,1,5,0,5,0,1,1,1,9,0,1,2,2,7,7,1,4,3,4,0
1690,0,5,3,9,1,3,0,0,7,0,4,2,3,7,7,1,4,2,5,1
1691,0,5,3,2,1,5,0,0,5,1,1,2,2,3,7,1,4,2,5,0
1692,0,5,3,4,1,5,0,0,9,1,1,2,2,3,6,1,4,2,5,0
1693,0,,2,,1,,,,,0,,2,,7,7,,,,,
1694,1,5,0,9,0,2,0,0,7,0,1,1,1,6,0,1,2,1,4,0
1695,1,5,2,5,0,1,0,1,7,0,1,2,2,7,7,1,4,2,3,0
1696,1,5,3,3,0,2,0,0,3,0,1,1,1,6,0,1,2,1,5,0
1697,1,5,0,3,0,2,0,0,2,0,1,1,1,6,6,1,2,1,4,4
1698,0,5,0,2,1,5,0,0,10,1,1,2,2,7,6,1,4,3,4,0
1699,1,5,2,8,1,6,0,1,4,0,3,2,2,7,7,1,4,3,3,5
1700,0,,3,,1,,,,,0,,2,,7,7,,,,,
1701,0,,2,,0,,,,,1,,0,,7,7,,,,,
1702,0,5,2,8,1,0,0,0,5,0,2,2,2,7,7,1,4,3,2,3
1703,0,5,3,9,1,3,0,0,4,0,2,2,2,7,7,1,4,2,3,3
1704,1,2,3,3,0,2,0,0,2,0,1,1,1,6,4,1,2,1,4,1
1705,0,,0,,0,,,,,1,,2,,7,7,,,,,
1706,0,2,3,2,1,5,0,0,10,1,1,2,2,7,7,1,4,2,5,0
1707,0,,0,,1,,,,,1,,2,,7,6,,,,,
1708,1,,2,,1,,,,,0,,2,,7,7,,,,,
1709,0,5,0,3,1,5,0,0,7,1,1,2,2,7,3,1,4,3,4,0
1710,0,2,0,2,1,5,0,0,5,1,1,2,2,7,6,1,4,3,4,0
1711,1,,3,,0,,,,,0,,1,,0,0,,,,,
1712,0,5,3,4,1,3,0,0,5,0,4,2,3,7,7,1,4,2,5,1
1713,0,5,3,4,0,5,1,1,10,0,1,2,0,7,4,1,0,7,4,2
1714,0,2,0,3,1,5,0,0,10,1,1,2,2,3,6,1,4,3,5,0
1715,1,,0,,0,,,,,0,,1,,4,6,,,,,
1716,1,,3,,0,,,,,0,,1,,0,6,,,,,
1717,0,,0,,1,,,,,1,,2,,7,7,,,,,
1718,0,2,0,3,0,5,1,0,3,1,3,0,2,7,7,1,0,2,3,1
1719,1,5,2,8,1,6,0,1,10,0,3,2,2,7,7,1,4,2,4,5
1720,1,2,0,3,0,2,0,0,3,0,1,1,1,6,0,1,2,1,5,0
1721,0,,0,,1,,,,,1,,2,,6,3,,,,,
1722,0,5,0,3,1,5,0,0,5,1,1,2,2,7,7,1,4,2,5,0
1723,0,,3,,1,,,,,1,,2,,3,3,,,,,
1724,1,,3,,0,,,,,0,,1,,4,4,,,,,
1725,0,5,0,3,1,5,0,0,9,1,1,2,2,6,3,1,4,2,5,0
1726,0,2,2,4,0,5,1,0,7,1,3,0,2,7,7,1,0,3,3,1
1727,0,2,3,3,1,5,0,0,10,1,1,2,2,6,6,1,4,3,4,0
1728,0,,3,,1,,,,,1,,2,,3,6,,,,,
1729,0,5,0,2,1,5,0,0,7,1,1,2,2,3,6,1,4,3,5,0
1730,0,,0,,0,,,,,1,,0,,7,7,,,,,
1731,0,2,0,2,1,5,0,0,9,1,1,2,2,3,3,1,4,2,4,0
1732,1,,3,,0,,,,,1,,2,,6,7,,,,,
1733,0,,0,,1,,,,,1,,2,,7,3,,,,,
1734,0,2,2,4,1,5,0,0,10,0,0,2,2,2,2,2,0,7,1,6
1735,0,5,0,8,0,5,1,0,5,1,3,0,0,7,7,1,0,3,3,1
1736,0,,0,,1,,,,,1,,2,,7,6,,,,,
1737,1,2,0,3,0,2,0,0,3,0,1,1,1,6,4,1,2,1,5,1
1738,1,2,3,9,0,2,0,0,2,0,1,1,1,6,6,1,2,1,5,1
1739,0,5,2,2,1,5,0,0,1,0,0,2,2,2,2,2,0,7,1,6
1740,0,,0,,1,,,,,1,,2,,3,7,,,,,
1741,0,5,2,9,1,0,0,0,2,0,2,2,2,7,7,1,4,3,3,1
1742,1,5,3,4,0,2,0,1,0,1,0,1,2,7,7,1,0,7,4,0
1743,0,5,0,4,1,5,0,0,5,1,1,2,2,6,7,1,4,2,4,0
1744,1,5,0,3,0,2,0,0,7,0,1,1,1,4,6,1,2,1,4,0
1745,1,,3,,0,,,,,0,,1,,6,6,,,,,
1746,1,5,2,0,1,2,0,0,10,1,1,0,0,7,7,1,4,1,3,5
1747,0,5,3,2,1,5,0,0,5,1,1,2,2,6,3,1,4,2,5,0
1748,1,2,0,3,0,2,0,0,2,0,1,1,1,4,4,1,2,1,4,4
1749,0,2,0,3,1,5,0,0,9,1,1,2,2,3,6,1,4,3,5,0
1750,0,2,0,4,1,5,0,0,9,1,1,2,2,7,7,1,4,2,4,0
1751,1,2,2,3,1,2,0,0,7,1,1,2,2,7,7,1,4,1,4,5
1752,1,5,0,9,0,2,0,0,3,0,1,1,1,4,0,1,2,1,4,1
1753,0,2,3,4,1,5,0,0,10,1,1,2,2,6,6,1,4,2,4,0
1754,0,2,3,4,1,5,0,0,9,1,1,2,2,3,6,1,4,3,5,0
1755,0,5,3,4,1,5,0,0,5,1,1,2,2,6,6,1,4,3,5,0
1756,0,3,2,0,1,5,0,0,1,0,0,2,2,2,2,2,0,7,1,6
1757,1,,2,,1,,,,,0,,2,,7,7,,,,,
1758,0,5,0,4,1,5,0,0,9,1,1,2,2,7,6,1,4,2,4,0
1759,1,,0,,0,,,,,0,,1,,6,0,,,,,
1760,0,5,3,4,1,5,0,0,9,1,1,2,2,7,6,1,4,3,5,0
1761,1,2,2,0,1,5,0,0,10,0,1,2,2,7,7,2,4,5,4,3
1762,0,2,3,4,1,3,0,0,10,0,4,2,3,7,7,1,4,3,3,1
1763,1,5,0,9,0,2,0,0,3,0,1,1,1,0,6,1,2,1,4,4
1764,1,5,0,3,0,2,0,0,2,0,1,1,1,4,6,1,2,1,4,4
1765,0,,2,,0,,,,,1,,2,,7,7,,,,,
1766,1,2,2,8,1,2,0,0,10,1,1,0,2,7,7,1,4,1,4,1
1767,0,2,0,2,1,5,0,0,7,1,1,2,2,7,7,1,4,2,5,0
1768,0,5,0,3,1,5,0,0,9,1,1,2,2,7,7,1,4,2,4,0
1769,0,2,3,4,1,5,0,0,5,1,1,2,2,6,6,1,4,2,5,0
1770,1,2,3,9,0,2,0,0,3,0,1,1,1,4,0,1,2,1,4,4
1771,1,,3,,0,,,,,0,,1,,4,4,,,,,
1772,0,5,0,4,1,5,0,0,10,1,1,2,2,7,7,1,4,2,5,0
1773,0,5,0,4,1,5,0,0,9,1,1,2,2,7,7,1,4,3,4,0
1774,0,4,0,4,0,5,0,1,5,0,3,2,2,7,7,1,4,3,4,5
1775,1,5,3,9,0,5,0,1,10,0,0,1,3,7,8,1,0,7,4,0
1776,1,5,3,8,1,6,0,1,4,0,3,2,2,7,7,1,4,3,4,1
1777,1,5,2,4,1,6,0,1,4,0,3,2,2,7,7,1,4,3,3,5
1778,1,2,3,5,1,5,0,0,8,0,1,2,2,7,7,2,4,5,4,1
1779,1,5,3,9,0,2,0,0,3,0,1,1,1,0,4,1,2,1,4,1
1780,1,2,0,3,0,2,0,0,2,0,1,1,1,6,6,1,2,1,5,4
1781,0,5,3,4,1,5,0,0,10,1,1,2,2,6,6,1,4,2,5,0
1782,0,5,0,8,0,5,1,0,3,1,3,2,2,7,7,1,0,3,3,1
1783,1,,3,,0,,,,,0,,1,,0,0,,,,,
1784,1,,3,,0,,,,,0,,1,,0,6,,,,,
1785,0,5,3,3,1,5,0,0,5,1,1,2,2,3,3,1,4,3,4,0
1786,0,2,0,4,0,5,1,0,3,1,3,0,2,7,7,1,0,2,3,1
1787,0,,3,,1,,,,,0,,2,,7,7,,,,,
1788,1,,0,,0,,,,,0,,1,,4,0,,,,,
1789,1,5,3,4,0,7,0,1,0,1,0,1,1,6,6,1,0,7,4,4
1790,0,2,0,2,1,5,0,0,9,1,1,2,2,3,6,1,4,2,5,0
1791,1,2,2,0,1,2,0,0,10,1,1,0,2,7,7,1,4,1,3,5
1792,1,5,3,3,0,2,0,0,7,0,1,1,1,4,4,1,2,1,5,0
1793,1,,2,,1,,,,,1,,0,,7,7,,,,,
1794,1,5,0,9,0,2,0,0,7,0,1,1,1,4,4,1,2,1,4,0
1795,1,,3,,0,,,,,1,,1,,7,7,,,,,
1796,1,5,0,9,0,2,0,0,3,0,1,1,1,6,0,1,2,1,4,4
1797,0,,0,,1,,,,,1,,2,,6,6,,,,,
1798,1,5,0,9,0,2,0,0,7,0,1,1,1,4,0,1,2,1,4,1
1799,0,,0,,1,,,,,1,,2,,7,3,,,,,
1800,1,0,3,8,1,5,0,0,2,0,1,2,2,7,7,2,4,5,4,3
1801,0,2,0,3,0,5,1,0,3,1,3,2,0,7,7,1,0,2,0,1
1802,1,5,0,5,0,1,0,1,5,0,1,2,2,7,7,1,4,2,4,0
1803,1,,3,,0,,,,,1,,2,,6,6,,,,,
1804,1,2,0,9,0,2,0,0,2,0,1,1,1,6,4,1,2,1,5,4
1805,0,2,2,8,0,5,1,0,5,1,3,0,2,7,7,1,0,3,3,1
1806,0,5,0,4,0,5,0,1,4,0,3,2,2,7,7,1,4,3,5,5
1807,0,0,2,8,1,0,0,0,10,0,2,2,2,7,7,1,4,2,2,3
1808,1,5,2,0,1,2,0,0,7,1,1,2,2,7,7,1,4,1,4,1
1809,0,0,2,8,1,3,0,0,4,0,2,2,2,7,7,1,4,3,3,3
1810,0,5,3,2,1,5,0,0,10,1,1,2,2,6,3,1,4,2,5,0
1811,0,2,3,9,1,0,0,0,7,0,4,2,3,7,7,1,4,3,3,1
1812,0,5,0,4,1,5,0,0,7,1,1,2,2,6,6,1,4,3,5,0
1813,0,5,0,3,1,5,0,0,9,1,1,2,2,3,3,1,4,3,4,0
1814,0,5,0,8,0,5,1,0,7,1,3,2,0,7,7,1,0,2,0,1
1815,0,5,2,4,0,5,1,0,7,1,3,2,0,7,7,1,0,2,3,1
1816,0,2,0,2,1,5,0,0,5,1,1,2,2,7,3,1,4,3,5,0
1817,0,,3,,1,,,,,1,,2,,7,3,,,,,
